tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
350,1/1/2015 1:16,1/1/2015 1:21,147,Greenwich St & Warren St,40.71542197,-74.01121978,146,Hudson St & Reade St,40.71625008,-74.0091059,21546,Subscriber,1983,1
1429,1/1/2015 1:17,1/1/2015 1:40,467,Dean St & 4 Ave,40.68312489,-73.97895137,312,Allen St & E Houston St,40.722055,-73.989111,17800,Subscriber,1983,1
883,1/1/2015 1:17,1/1/2015 1:32,523,W 38 St & 8 Ave,40.75466591,-73.99138152,474,5 Ave & E 29 St,40.7451677,-73.98683077,16868,Customer,,0
724,1/1/2015 1:17,1/1/2015 1:29,524,W 43 St & 6 Ave,40.75527307,-73.98316936,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,20509,Subscriber,1950,1
564,1/1/2015 1:17,1/1/2015 1:26,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17291,Subscriber,1986,2
167,1/1/2015 1:17,1/1/2015 1:20,449,W 52 St & 9 Ave,40.76461837,-73.98789473,479,9 Ave & W 45 St,40.76019252,-73.9912551,17293,Subscriber,1984,1
913,1/1/2015 1:18,1/1/2015 1:33,251,Mott St & Prince St,40.72317958,-73.99480012,362,Broadway & W 37 St,40.75172632,-73.98753523,21673,Subscriber,1978,1
513,1/1/2015 1:18,1/1/2015 1:27,350,Clinton St & Grand St,40.71559509,-73.9870295,511,E 14 St & Avenue B,40.72938685,-73.97772429,16288,Subscriber,1989,1
827,1/1/2015 1:19,1/1/2015 1:33,317,E 6 St & Avenue B,40.72453734,-73.98185424,473,Rivington St & Chrystie St,40.72110063,-73.9919254,15122,Subscriber,1954,2
277,1/1/2015 1:19,1/1/2015 1:23,325,E 19 St & 3 Ave,40.73624527,-73.98473765,476,E 31 St & 3 Ave,40.74394314,-73.97966069,20840,Subscriber,1986,1
177,1/1/2015 1:19,1/1/2015 1:22,446,W 24 St & 7 Ave,40.74487634,-73.99529885,509,9 Ave & W 22 St,40.7454973,-74.00197139,20359,Subscriber,1963,1
1229,1/1/2015 1:21,1/1/2015 1:42,529,W 42 St & 8 Ave,40.7575699,-73.99098507,346,Bank St & Hudson St,40.73652889,-74.00618026,14664,Subscriber,1981,1
642,1/1/2015 1:21,1/1/2015 1:32,497,E 17 St & Broadway,40.73704984,-73.99009296,432,E 7 St & Avenue A,40.72621788,-73.98379855,15894,Subscriber,1972,1
310,1/1/2015 1:21,1/1/2015 1:26,504,1 Ave & E 15 St,40.73221853,-73.98165557,2012,E 27 St & 1 Ave,40.739445,-73.976806,15949,Subscriber,1985,1
389,1/1/2015 1:22,1/1/2015 1:28,521,8 Ave & W 31 St,40.75044999,-73.99481051,470,W 20 St & 8 Ave,40.74345335,-74.00004031,15925,Subscriber,1980,2
343,1/1/2015 1:22,1/1/2015 1:28,492,W 33 St & 7 Ave,40.75019995,-73.99093085,527,E 33 St & 2 Ave,40.744023,-73.976056,18079,Subscriber,1993,1
2158,1/1/2015 1:23,1/1/2015 1:59,389,Broadway & Berry St,40.71044554,-73.96525063,383,Greenwich Ave & Charles St,40.735238,-74.000271,21536,Subscriber,1969,1
2118,1/1/2015 1:24,1/1/2015 1:59,389,Broadway & Berry St,40.71044554,-73.96525063,383,Greenwich Ave & Charles St,40.735238,-74.000271,21385,Subscriber,1972,1
1761,1/1/2015 1:24,1/1/2015 1:53,529,W 42 St & 8 Ave,40.7575699,-73.99098507,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16527,Subscriber,1984,1
642,1/1/2015 1:24,1/1/2015 1:35,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,328,Watts St & Greenwich St,40.72405549,-74.00965965,16437,Subscriber,1972,1
375,1/1/2015 1:24,1/1/2015 1:31,499,Broadway & W 60 St,40.76915505,-73.98191841,480,W 53 St & 10 Ave,40.76669671,-73.99061728,21363,Subscriber,1970,1
724,1/1/2015 1:25,1/1/2015 1:37,401,Allen St & Rivington St,40.72019576,-73.98997825,376,John St & William St,40.70862144,-74.00722156,17032,Subscriber,1950,2
571,1/1/2015 1:25,1/1/2015 1:34,168,W 18 St & 6 Ave,40.73971301,-73.99456405,489,10 Ave & W 28 St,40.75066386,-74.00176802,14881,Subscriber,1979,1
400,1/1/2015 1:25,1/1/2015 1:32,146,Hudson St & Reade St,40.71625008,-74.0091059,308,St James Pl & Oliver St,40.71307916,-73.99851193,17236,Subscriber,1978,2
715,1/1/2015 1:26,1/1/2015 1:38,524,W 43 St & 6 Ave,40.75527307,-73.98316936,297,E 15 St & 3 Ave,40.734232,-73.986923,20119,Subscriber,1982,1
375,1/1/2015 1:26,1/1/2015 1:33,310,State St & Smith St,40.68926942,-73.98912867,406,Hicks St & Montague St,40.69512845,-73.99595065,15471,Subscriber,1952,2
243,1/1/2015 1:26,1/1/2015 1:30,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,143,Clinton St & Joralemon St,40.69239502,-73.99337909,16199,Subscriber,1980,1
779,1/1/2015 1:27,1/1/2015 1:40,404,9 Ave & W 14 St,40.7405826,-74.00550867,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14610,Subscriber,1956,1
418,1/1/2015 1:27,1/1/2015 1:34,376,John St & William St,40.70862144,-74.00722156,415,Pearl St & Hanover Square,40.7047177,-74.00926027,21229,Subscriber,1984,1
356,1/1/2015 1:27,1/1/2015 1:33,310,State St & Smith St,40.68926942,-73.98912867,406,Hicks St & Montague St,40.69512845,-73.99595065,21267,Subscriber,1941,1
231,1/1/2015 1:27,1/1/2015 1:31,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,228,E 48 St & 3 Ave,40.7546011,-73.97187886,17389,Subscriber,1963,1
831,1/1/2015 1:28,1/1/2015 1:41,312,Allen St & E Houston St,40.722055,-73.989111,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16877,Customer,,0
811,1/1/2015 1:28,1/1/2015 1:41,312,Allen St & E Houston St,40.722055,-73.989111,368,Carmine St & 6 Ave,40.73038599,-74.00214988,19366,Customer,,0
289,1/1/2015 1:28,1/1/2015 1:33,304,Broadway & Battery Pl,40.70463334,-74.01361706,259,South St & Whitehall St,40.70122128,-74.01234218,16662,Subscriber,1992,1
980,1/1/2015 1:29,1/1/2015 1:46,382,University Pl & E 14 St,40.73492695,-73.99200509,527,E 33 St & 2 Ave,40.744023,-73.976056,19006,Subscriber,1975,2
542,1/1/2015 1:30,1/1/2015 1:39,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453,W 22 St & 8 Ave,40.74475148,-73.99915362,17916,Subscriber,1976,2
870,1/1/2015 1:31,1/1/2015 1:45,382,University Pl & E 14 St,40.73492695,-73.99200509,527,E 33 St & 2 Ave,40.744023,-73.976056,15378,Subscriber,1975,2
593,1/1/2015 1:31,1/1/2015 1:41,483,E 12 St & 3 Ave,40.73223272,-73.98889957,511,E 14 St & Avenue B,40.72938685,-73.97772429,18023,Subscriber,1976,1
377,1/1/2015 1:31,1/1/2015 1:37,448,W 37 St & 10 Ave,40.75660359,-73.9979009,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17065,Customer,,0
656,1/1/2015 1:32,1/1/2015 1:43,461,E 20 St & 2 Ave,40.73587678,-73.98205027,461,E 20 St & 2 Ave,40.73587678,-73.98205027,14946,Customer,,0
632,1/1/2015 1:32,1/1/2015 1:43,461,E 20 St & 2 Ave,40.73587678,-73.98205027,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18118,Subscriber,1990,1
382,1/1/2015 1:32,1/1/2015 1:38,2012,E 27 St & 1 Ave,40.739445,-73.976806,455,1 Ave & E 44 St,40.75001986,-73.96905301,20538,Subscriber,1988,1
6087,1/1/2015 1:33,1/1/2015 3:14,387,Centre St & Chambers St,40.71273266,-74.0046073,387,Centre St & Chambers St,40.71273266,-74.0046073,18039,Customer,,0
327,1/1/2015 1:33,1/1/2015 1:38,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,496,E 16 St & 5 Ave,40.73726186,-73.99238967,20155,Subscriber,1988,1
194,1/1/2015 1:33,1/1/2015 1:36,2010,Grand St & Greene St,40.72165481,-74.00234737,375,Mercer St & Bleecker St,40.72679454,-73.99695094,17469,Subscriber,1987,1
1146,1/1/2015 1:34,1/1/2015 1:53,251,Mott St & Prince St,40.72317958,-73.99480012,313,Washington Ave & Park Ave,40.69610226,-73.96751037,19015,Subscriber,1982,1
305,1/1/2015 1:34,1/1/2015 1:39,308,St James Pl & Oliver St,40.71307916,-73.99851193,351,Front St & Maiden Ln,40.70530954,-74.00612572,17236,Subscriber,1988,1
174,1/1/2015 1:34,1/1/2015 1:37,296,Division St & Bowery,40.71413089,-73.9970468,361,Allen St & Hester St,40.71605866,-73.99190759,20856,Subscriber,1985,1
164,1/1/2015 1:34,1/1/2015 1:37,325,E 19 St & 3 Ave,40.73624527,-73.98473765,497,E 17 St & Broadway,40.73704984,-73.99009296,15864,Subscriber,1991,1
374,1/1/2015 1:35,1/1/2015 1:41,293,Lafayette St & E 8 St,40.73028666,-73.9907647,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17784,Subscriber,1979,1
293,1/1/2015 1:35,1/1/2015 1:40,504,1 Ave & E 15 St,40.73221853,-73.98165557,536,1 Ave & E 30 St,40.74144387,-73.97536082,16673,Subscriber,1986,2
571,1/1/2015 1:36,1/1/2015 1:46,297,E 15 St & 3 Ave,40.734232,-73.986923,394,E 9 St & Avenue C,40.72521311,-73.97768752,18003,Subscriber,1965,1
368,1/1/2015 1:36,1/1/2015 1:42,312,Allen St & E Houston St,40.722055,-73.989111,295,Pike St & E Broadway,40.71406667,-73.99293911,18275,Subscriber,1965,1
348,1/1/2015 1:36,1/1/2015 1:42,450,W 49 St & 8 Ave,40.76227205,-73.98788205,480,W 53 St & 10 Ave,40.76669671,-73.99061728,19495,Subscriber,1987,1
1169,1/1/2015 1:37,1/1/2015 1:57,479,9 Ave & W 45 St,40.76019252,-73.9912551,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,19438,Customer,,0
445,1/1/2015 1:37,1/1/2015 1:44,331,Pike St & Monroe St,40.71173107,-73.99193043,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16746,Subscriber,1989,1
366,1/1/2015 1:37,1/1/2015 1:44,504,1 Ave & E 15 St,40.73221853,-73.98165557,527,E 33 St & 2 Ave,40.744023,-73.976056,16735,Subscriber,1986,1
343,1/1/2015 1:37,1/1/2015 1:42,450,W 49 St & 8 Ave,40.76227205,-73.98788205,480,W 53 St & 10 Ave,40.76669671,-73.99061728,15973,Subscriber,1989,2
282,1/1/2015 1:37,1/1/2015 1:42,450,W 49 St & 8 Ave,40.76227205,-73.98788205,513,W 56 St & 10 Ave,40.768254,-73.988639,18074,Subscriber,1984,1
1975,1/1/2015 1:38,1/1/2015 2:11,448,W 37 St & 10 Ave,40.75660359,-73.9979009,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17065,Customer,,0
951,1/1/2015 1:38,1/1/2015 1:53,499,Broadway & W 60 St,40.76915505,-73.98191841,526,E 33 St & 5 Ave,40.74765947,-73.98490707,19605,Subscriber,1964,1
472,1/1/2015 1:38,1/1/2015 1:45,449,W 52 St & 9 Ave,40.76461837,-73.98789473,529,W 42 St & 8 Ave,40.7575699,-73.99098507,20872,Customer,,0
456,1/1/2015 1:38,1/1/2015 1:46,268,Howard St & Centre St,40.71910537,-73.99973337,312,Allen St & E Houston St,40.722055,-73.989111,20793,Subscriber,1976,1
445,1/1/2015 1:38,1/1/2015 1:45,268,Howard St & Centre St,40.71910537,-73.99973337,312,Allen St & E Houston St,40.722055,-73.989111,18879,Subscriber,1976,2
1930,1/1/2015 1:39,1/1/2015 2:11,448,W 37 St & 10 Ave,40.75660359,-73.9979009,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15786,Customer,,0
710,1/1/2015 1:39,1/1/2015 1:51,116,W 17 St & 8 Ave,40.74177603,-74.00149746,507,E 25 St & 2 Ave,40.73912601,-73.97973776,18123,Subscriber,1989,2
314,1/1/2015 1:39,1/1/2015 1:44,233,Joralemon St & Adams St,40.69246277,-73.98963911,406,Hicks St & Montague St,40.69512845,-73.99595065,18326,Subscriber,1982,1
1398,1/1/2015 1:40,1/1/2015 2:04,514,12 Ave & W 40 St,40.76087502,-74.00277668,426,West St & Chambers St,40.71754834,-74.01322069,17180,Subscriber,1990,1
975,1/1/2015 1:40,1/1/2015 1:56,405,Washington St & Gansevoort St,40.739323,-74.008119,174,E 25 St & 1 Ave,40.7381765,-73.97738662,14801,Subscriber,1981,1
864,1/1/2015 1:40,1/1/2015 1:55,293,Lafayette St & E 8 St,40.73028666,-73.9907647,509,9 Ave & W 22 St,40.7454973,-74.00197139,19289,Subscriber,1985,1
756,1/1/2015 1:40,1/1/2015 1:52,320,Leonard St & Church St,40.717571,-74.005549,229,Great Jones St,40.72743423,-73.99379025,15180,Subscriber,1950,1
423,1/1/2015 1:40,1/1/2015 1:47,504,1 Ave & E 15 St,40.73221853,-73.98165557,536,1 Ave & E 30 St,40.74144387,-73.97536082,17410,Subscriber,1988,2
712,1/1/2015 1:41,1/1/2015 1:53,293,Lafayette St & E 8 St,40.73028666,-73.9907647,509,9 Ave & W 22 St,40.7454973,-74.00197139,16143,Subscriber,1964,1
588,1/1/2015 1:41,1/1/2015 1:51,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,16930,Subscriber,1974,2
585,1/1/2015 1:41,1/1/2015 1:51,402,Broadway & E 22 St,40.7403432,-73.98955109,512,W 29 St & 9 Ave,40.7500727,-73.99839279,15005,Subscriber,1961,2
556,1/1/2015 1:41,1/1/2015 1:51,502,Henry St & Grand St,40.714215,-73.981346,2003,1 Ave & E 18 St,40.73416059,-73.98024289,17490,Subscriber,1976,1
1187,1/1/2015 1:42,1/1/2015 2:02,342,Columbia St & Rivington St,40.71739973,-73.98016555,394,E 9 St & Avenue C,40.72521311,-73.97768752,18705,Subscriber,1964,1
1106,1/1/2015 1:42,1/1/2015 2:00,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,21406,Customer,,0
1068,1/1/2015 1:42,1/1/2015 2:00,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,17318,Subscriber,1983,1
671,1/1/2015 1:42,1/1/2015 1:54,453,W 22 St & 8 Ave,40.74475148,-73.99915362,280,E 10 St & 5 Ave,40.73331967,-73.99510132,17916,Subscriber,1976,2
407,1/1/2015 1:43,1/1/2015 1:50,484,W 44 St & 5 Ave,40.75500254,-73.98014437,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,21256,Subscriber,1954,1
1287,1/1/2015 1:44,1/1/2015 2:06,497,E 17 St & Broadway,40.73704984,-73.99009296,449,W 52 St & 9 Ave,40.76461837,-73.98789473,18248,Subscriber,1979,1
405,1/1/2015 1:44,1/1/2015 1:50,445,E 10 St & Avenue A,40.72740794,-73.98142006,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20652,Subscriber,1968,2
417,1/1/2015 1:45,1/1/2015 1:52,295,Pike St & E Broadway,40.71406667,-73.99293911,279,Peck Slip & Front St,40.707873,-74.00167,18275,Subscriber,1983,1
400,1/1/2015 1:45,1/1/2015 1:52,295,Pike St & E Broadway,40.71406667,-73.99293911,279,Peck Slip & Front St,40.707873,-74.00167,18673,Subscriber,1986,2
169,1/1/2015 1:45,1/1/2015 1:48,382,University Pl & E 14 St,40.73492695,-73.99200509,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20535,Subscriber,1965,1
506,1/1/2015 1:46,1/1/2015 1:55,446,W 24 St & 7 Ave,40.74487634,-73.99529885,280,E 10 St & 5 Ave,40.73331967,-73.99510132,14588,Subscriber,1964,1
345,1/1/2015 1:48,1/1/2015 1:53,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,15289,Subscriber,1986,2
887,1/1/2015 1:49,1/1/2015 2:04,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,495,W 47 St & 10 Ave,40.76269882,-73.99301222,14807,Subscriber,1983,1
724,1/1/2015 1:49,1/1/2015 2:01,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,150,E 2 St & Avenue C,40.7208736,-73.98085795,15409,Subscriber,1988,1
651,1/1/2015 1:49,1/1/2015 2:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,439,E 4 St & 2 Ave,40.7262807,-73.98978041,15365,Subscriber,1960,1
597,1/1/2015 1:49,1/1/2015 1:59,217,Old Fulton St,40.70277159,-73.99383605,243,Fulton St & Rockwell Pl,40.688226,-73.979382,21550,Subscriber,1978,1
567,1/1/2015 1:49,1/1/2015 1:58,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,20174,Subscriber,1954,1
565,1/1/2015 1:49,1/1/2015 1:59,153,E 40 St & 5 Ave,40.75206231,-73.9816324,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18592,Subscriber,1969,1
801,1/1/2015 1:50,1/1/2015 2:03,347,W Houston St & Hudson St,40.72873888,-74.00748842,531,Forsyth St & Broome St,40.71893904,-73.99266288,16808,Subscriber,1993,1
553,1/1/2015 1:50,1/1/2015 2:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,285,Broadway & E 14 St,40.73454567,-73.99074142,15045,Subscriber,1989,1
476,1/1/2015 1:50,1/1/2015 1:58,265,Stanton St & Chrystie St,40.72229346,-73.99147535,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,20563,Subscriber,1988,1
939,1/1/2015 1:51,1/1/2015 2:07,515,W 43 St & 10 Ave,40.76009437,-73.99461843,499,Broadway & W 60 St,40.76915505,-73.98191841,18236,Subscriber,1985,1
814,1/1/2015 1:51,1/1/2015 2:04,515,W 43 St & 10 Ave,40.76009437,-73.99461843,499,Broadway & W 60 St,40.76915505,-73.98191841,18718,Subscriber,1982,2
1136,1/1/2015 1:52,1/1/2015 2:11,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,17133,Subscriber,1989,1
952,1/1/2015 1:52,1/1/2015 2:08,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,527,E 33 St & 2 Ave,40.744023,-73.976056,16461,Subscriber,1974,1
578,1/1/2015 1:52,1/1/2015 2:02,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15745,Subscriber,1961,1
497,1/1/2015 1:52,1/1/2015 2:01,404,9 Ave & W 14 St,40.7405826,-74.00550867,382,University Pl & E 14 St,40.73492695,-73.99200509,16048,Subscriber,1984,2
1292,1/1/2015 1:53,1/1/2015 2:15,480,W 53 St & 10 Ave,40.76669671,-73.99061728,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,16503,Subscriber,1966,1
801,1/1/2015 1:53,1/1/2015 2:06,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,18651,Subscriber,1962,1
166,1/1/2015 1:54,1/1/2015 1:57,368,Carmine St & 6 Ave,40.73038599,-74.00214988,127,Barrow St & Hudson St,40.73172428,-74.00674436,16337,Subscriber,1978,1
755,1/1/2015 1:55,1/1/2015 2:08,446,W 24 St & 7 Ave,40.74487634,-73.99529885,450,W 49 St & 8 Ave,40.76227205,-73.98788205,17937,Subscriber,1962,1
1191,1/1/2015 1:56,1/1/2015 2:16,290,2 Ave & E 58 St,40.76020258,-73.96478473,312,Allen St & E Houston St,40.722055,-73.989111,16071,Subscriber,1980,1
1065,1/1/2015 1:56,1/1/2015 2:14,434,9 Ave & W 18 St,40.74317449,-74.00366443,359,E 47 St & Park Ave,40.75510267,-73.97498696,15454,Subscriber,1983,1
989,1/1/2015 1:57,1/1/2015 2:14,312,Allen St & E Houston St,40.722055,-73.989111,334,W 20 St & 7 Ave,40.74238787,-73.99726235,18879,Subscriber,1976,2
458,1/1/2015 1:57,1/1/2015 2:04,487,E 20 St & FDR Drive,40.73314259,-73.97573881,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16251,Subscriber,1990,1
116,1/1/2015 1:58,1/1/2015 2:00,350,Clinton St & Grand St,40.71559509,-73.9870295,502,Henry St & Grand St,40.714215,-73.981346,15540,Subscriber,1965,1
1782,1/1/2015 1:59,1/1/2015 2:28,521,8 Ave & W 31 St,40.75044999,-73.99481051,294,Washington Square E,40.73049393,-73.9957214,14937,Subscriber,1984,1
1652,1/1/2015 1:59,1/1/2015 2:26,174,E 25 St & 1 Ave,40.7381765,-73.97738662,362,Broadway & W 37 St,40.75172632,-73.98753523,14801,Subscriber,1965,1
377,1/1/2015 1:59,1/1/2015 2:05,247,Perry St & Bleecker St,40.73535398,-74.00483091,229,Great Jones St,40.72743423,-73.99379025,21595,Subscriber,1981,1
363,1/1/2015 1:59,1/1/2015 2:05,489,10 Ave & W 28 St,40.75066386,-74.00176802,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19426,Subscriber,1970,1
192,1/1/2015 1:59,1/1/2015 2:03,428,E 3 St & 1 Ave,40.72467721,-73.98783413,317,E 6 St & Avenue B,40.72453734,-73.98185424,16379,Subscriber,1976,2
884,1/1/2015 2:00,1/1/2015 2:15,462,W 22 St & 10 Ave,40.74691959,-74.00451887,507,E 25 St & 2 Ave,40.73912601,-73.97973776,20358,Subscriber,1986,1
622,1/1/2015 2:00,1/1/2015 2:11,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,405,Washington St & Gansevoort St,40.739323,-74.008119,17784,Subscriber,1966,2
545,1/1/2015 2:00,1/1/2015 2:09,320,Leonard St & Church St,40.717571,-74.005549,331,Pike St & Monroe St,40.71173107,-73.99193043,19343,Subscriber,1973,1
179,1/1/2015 2:00,1/1/2015 2:03,512,W 29 St & 9 Ave,40.7500727,-73.99839279,509,9 Ave & W 22 St,40.7454973,-74.00197139,15005,Subscriber,1989,1
519,1/1/2015 2:01,1/1/2015 2:09,293,Lafayette St & E 8 St,40.73028666,-73.9907647,461,E 20 St & 2 Ave,40.73587678,-73.98205027,21305,Subscriber,1989,1
1188,1/1/2015 2:02,1/1/2015 2:22,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,296,Division St & Bowery,40.71413089,-73.9970468,21387,Subscriber,1961,1
1072,1/1/2015 2:02,1/1/2015 2:20,523,W 38 St & 8 Ave,40.75466591,-73.99138152,507,E 25 St & 2 Ave,40.73912601,-73.97973776,21593,Subscriber,1984,2
906,1/1/2015 2:02,1/1/2015 2:17,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,482,W 15 St & 7 Ave,40.73935542,-73.99931783,21566,Subscriber,1979,2
891,1/1/2015 2:02,1/1/2015 2:17,523,W 38 St & 8 Ave,40.75466591,-73.99138152,527,E 33 St & 2 Ave,40.744023,-73.976056,17343,Subscriber,1979,1
357,1/1/2015 2:02,1/1/2015 2:08,257,Lispenard St & Broadway,40.71939226,-74.00247214,152,Warren St & Church St,40.71473993,-74.00910627,15933,Subscriber,1974,1
351,1/1/2015 2:02,1/1/2015 2:08,482,W 15 St & 7 Ave,40.73935542,-73.99931783,453,W 22 St & 8 Ave,40.74475148,-73.99915362,21068,Subscriber,1950,1
1066,1/1/2015 2:03,1/1/2015 2:20,523,W 38 St & 8 Ave,40.75466591,-73.99138152,507,E 25 St & 2 Ave,40.73912601,-73.97973776,19409,Subscriber,1981,1
629,1/1/2015 2:03,1/1/2015 2:14,310,State St & Smith St,40.68926942,-73.98912867,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,19408,Subscriber,1972,2
220,1/1/2015 2:03,1/1/2015 2:07,509,9 Ave & W 22 St,40.7454973,-74.00197139,334,W 20 St & 7 Ave,40.74238787,-73.99726235,15005,Subscriber,1989,1
2030,1/1/2015 2:05,1/1/2015 2:39,407,Henry St & Poplar St,40.700469,-73.991454,150,E 2 St & Avenue C,40.7208736,-73.98085795,18303,Subscriber,1963,1
408,1/1/2015 2:05,1/1/2015 2:11,352,W 56 St & 6 Ave,40.76340613,-73.97722479,499,Broadway & W 60 St,40.76915505,-73.98191841,16174,Subscriber,1990,1
334,1/1/2015 2:05,1/1/2015 2:10,511,E 14 St & Avenue B,40.72938685,-73.97772429,297,E 15 St & 3 Ave,40.734232,-73.986923,21066,Subscriber,1984,1
327,1/1/2015 2:06,1/1/2015 2:11,528,2 Ave & E 31 St,40.74290902,-73.97706058,536,1 Ave & E 30 St,40.74144387,-73.97536082,19957,Subscriber,1985,1
489,1/1/2015 2:07,1/1/2015 2:15,417,Barclay St & Church St,40.71291224,-74.01020234,2008,Little West St & 1 Pl,40.70569254,-74.01677685,20842,Subscriber,1982,1
393,1/1/2015 2:07,1/1/2015 2:14,517,Pershing Square South,40.751581,-73.97791,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,20772,Subscriber,1985,2
178,1/1/2015 2:07,1/1/2015 2:10,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,15721,Subscriber,1987,2
139,1/1/2015 2:07,1/1/2015 2:09,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,15021,Subscriber,1985,2
351,1/1/2015 2:08,1/1/2015 2:14,517,Pershing Square South,40.751581,-73.97791,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,19726,Subscriber,1984,1
1088,1/1/2015 2:09,1/1/2015 2:27,335,Washington Pl & Broadway,40.72903917,-73.99404649,311,Norfolk St & Broome St,40.7172274,-73.98802084,17584,Subscriber,1981,1
961,1/1/2015 2:09,1/1/2015 2:25,426,West St & Chambers St,40.71754834,-74.01322069,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,17071,Subscriber,1990,1
783,1/1/2015 2:09,1/1/2015 2:22,472,E 32 St & Park Ave,40.7457121,-73.98194829,501,FDR Drive & E 35 St,40.744219,-73.97121214,20963,Subscriber,1992,1
767,1/1/2015 2:09,1/1/2015 2:22,472,E 32 St & Park Ave,40.7457121,-73.98194829,501,FDR Drive & E 35 St,40.744219,-73.97121214,20966,Subscriber,1992,1
255,1/1/2015 2:09,1/1/2015 2:13,326,E 11 St & 1 Ave,40.72953837,-73.98426726,439,E 4 St & 2 Ave,40.7262807,-73.98978041,15898,Subscriber,1977,1
1022,1/1/2015 2:10,1/1/2015 2:27,290,2 Ave & E 58 St,40.76020258,-73.96478473,511,E 14 St & Avenue B,40.72938685,-73.97772429,20795,Subscriber,1993,1
